xp_per_min,tower_damage,stuns,lh30,lh20,lh10,last_hits,kills,hero_healing,hero_damage,gold_per_min,denies,deaths,dmg_received,dmg_dealt,buybacks,assists,level,duration,match_id,start_time,win,hero_id,account_id,leaguename
822,493,5.25122,166,110,51,293,24,809,42004,690,7,11,43046,42004,2,8,25,2492,5116776485,1573994216,false,4,218349079,YouTube SIVVIT - Big Russian Show
817,2636,0,197,125,59,228,17,1211,33163,612,15,6,33046,33163,1,20,25,2183,5071546299,1571212323,true,4,283503694,RED STAR CUP
813,5198,0,249,154,53,515,18,1263,50364,741,9,7,35256,50364,1,15,25,3095,5095807719,1572682731,false,4,1032760693,Masters  Tournament
813,2780,0,275,183,70,321,11,625,20651,685,39,4,25214,20651,1,4,25,2141,3978847405,1530259353,false,4,138804702,ProDotA Cup Series
813,2684,1.77271,241,166,56,433,15,1336,43961,626,12,6,47106,43961,2,14,28,2843,5203533888,1579456935,false,4,317814449,Hot Price League
813,1766,0,313,180,51,371,14,0,33513,720,18,5,31118,34027,1,4,25,2193,5098767446,1572843791,false,4,110583422,Dotabuff Reach - Pinnacle Division
812,2913,20.1643,267,163,41,693,15,478,55887,778,26,11,61621,55887,1,19,25,4298,5112034511,1573703781,true,4,1042041719,ASIA CHALLENGER LEAGUE
811,527,5.58569,230,118,63,412,8,0,54526,625,16,8,39198,54526,1,13,25,2884,4685209218,1556107245,false,4,397073989,rainbow cup
807,5937,0,229,162,71,230,10,606,29396,569,16,6,27006,29396,1,15,23,1831,5181326293,1578039546,true,4,349976040,RED STAR CUP
807,4288,15.6849,344,201,69,498,13,61,47069,710,12,4,30643,47069,1,5,27,2658,5513489342,1594773830,false,4,173971950,The Great American Rivalry
804,4341,14.1493,349,192,70,672,9,0,32903,743,19,4,34035,32903,1,7,30,3292,5187603911,1578408912,false,4,298103127,ASIA CHALLENGER LEAGUE
802,3379,24.3763,250,138,59,557,11,1812,45733,729,16,6,47976,45733,1,11,28,3003,5231719503,1581112318,false,4,153775602,ESL One Los Angeles 2020 powered by Intel
795,344,38.0612,142,108,60,143,10,0,21524,475,5,7,26307,22721,1,10,23,1930,5733631980,1607395123,true,4,452028121,The Crown Cup
794,13555,25.1188,204,113,55,403,20,0,43513,774,11,11,40523,44073,1,17,29,2901,5794821137,1611143947,true,4,155162307,Snow Sweet Snow #1
791,7703,0,222,155,63,362,21,0,35050,779,21,4,30613,35050,2,9,25,2593,4184957624,1540407973,true,4,25273800,joinDOTA League #14
791,1583,44.5171,289,223,84,346,11,0,39681,577,8,5,24995,39681,1,12,25,2341,5852507872,1614101161,false,4,176139572,Snow Sweet Snow #2
791,1007,6.45029,243,172,58,357,7,0,23790,583,4,6,31990,23790,1,6,25,2345,5855792381,1614276182,false,4,90365989,Snow Sweet Snow #2
789,477,23.1565,188,126,59,221,12,0,27715,515,6,5,27627,28527,1,12,25,2184,5696125931,1605065570,false,4,399861473,Wild Freedom CUP
788,8666,41.8457,266,153,57,543,17,33,52535,583,8,6,42877,52535,2,17,29,4134,5363692029,1587215502,false,4,366294622,Spring Championship by SaturnBet
788,144,0,213,132,47,262,5,0,26286,524,24,6,23809,26286,1,11,25,2242,4903235002,1563106513,false,4,391255649,YouTube SIVVIT - Big Russian Show
788,0,0,187,134,48,218,5,1198,17767,508,13,5,21990,17767,2,8,25,2185,5114986392,1573900561,false,4,104512126,MDL Chengdu Major
787,10710,30.8297,263,156,70,599,18,750,54033,691,14,4,48125,54033,2,16,30,3999,5267649446,1582988335,false,4,67635296,Winter Madness by Maxline
787,8669,16.8207,216,115,62,354,15,1986,46019,648,19,10,41694,46019,2,10,28,2927,5508113498,1594458945,true,4,119898344,Moon Studio Asian league
785,587,0,283,187,61,322,9,0,23228,552,15,7,27905,23228,1,8,25,2253,4572091304,1553487936,false,4,136991215,rainbow cup
784,3302,48.8872,359,233,90,930,12,0,68308,775,26,7,99477,68308,1,17,30,4706,5132021166,1574947652,true,4,167584799,ASIA CHALLENGER LEAGUE
