xp_per_min,tower_damage,stuns,lh30,lh20,lh10,last_hits,kills,hero_healing,hero_damage,gold_per_min,denies,deaths,dmg_received,dmg_dealt,buybacks,assists,level,duration,match_id,start_time,win,hero_id,account_id,leaguename
840,10601,0,312,171,97,401,6,0,26705,627,6,4,36184,26705,1,13,25,2543,4974500812,1566150538,true,61,327519547,IeSF 2019 IRAN QUALIFIERS
837,3514,0,302,196,79,496,14,0,28490,696,10,3,23926,28490,1,7,25,3054,4191729000,1540736824,false,61,120613892,Autumn Cup
837,2383,0,249,165,67,323,13,0,22690,590,14,5,34211,22690,1,5,25,2392,4771711929,1558447384,false,61,188409855,TNG League 1
836,13936,23.9482,364,227,83,553,13,0,24930,867,1,1,16442,24930,1,6,27,2429,5509655793,1594546883,true,61,91369376,ONE Esports Dota 2 SEA League
836,13457,31.1394,313,196,82,493,18,0,33023,705,0,6,44165,33023,1,12,25,3170,5026627592,1568689919,false,61,136536489,Blue Dota冠军赛
833,8355,0,333,214,90,486,11,0,32546,608,3,4,31808,32546,2,11,25,3097,4698679093,1556457399,true,61,86698277,AMD SAPPHIRE DOTA PIT Minor 2019
832,4388,0,337,198,82,507,8,0,22976,747,8,6,28025,22976,1,6,25,2549,4908888903,1563373460,false,61,125189164,ESL India Premiership 2019 - Masters League
830,9198,56.2728,362,226,97,785,14,0,30081,703,17,7,52472,30081,1,8,29,3827,5486136873,1593092619,false,61,388707622,PESC Monthly 2020 Season 1
827,1877,0,256,182,85,292,4,0,14588,433,3,8,35728,16214,1,12,25,2360,5179893137,1577950950,false,61,349976040,RED STAR CUP
826,8382,23.2004,330,169,63,446,6,0,16859,697,4,4,24674,16859,1,5,25,2282,4954196472,1565249923,false,61,161972897,中国DOTA2发展联赛
825,7632,0,320,224,103,362,9,0,20412,645,3,3,24820,20412,1,11,25,2374,4186192762,1540481865,true,61,230328929,Autumn Cup
824,12668,38.7103,369,235,94,830,10,0,38219,727,14,2,35134,38219,2,11,30,4176,5559672384,1596964435,true,61,247001423,OMEGA League
823,3307,0,286,170,88,360,5,0,21612,580,10,4,17575,21612,1,6,25,2247,3390875471,1503245940,false,61,91932652,D2CL
820,11180,25.2859,359,233,92,502,4,0,17840,686,15,4,33743,17840,1,10,26,2385,5481703746,1592805085,true,61,137129583,2020 DPL-CDA S2 中国DOTA2职业联赛S2
819,18659,17.5598,310,204,111,557,6,226,20629,673,5,6,30166,20629,1,1,25,3193,4764987469,1558251018,false,61,407235798,VARENA赛事
819,8155,0,348,205,110,416,9,0,20448,718,3,8,31778,20448,1,2,25,2416,4956575389,1565353688,false,61,120613892,Loot.bet/dota Season 1
818,2793,0,285,171,72,394,7,0,21947,551,14,5,24827,21947,2,4,25,2659,3497486752,1507812987,false,61,84772440,SL i-League Invitational Season 3
817,3716,0,305,199,107,496,18,0,37138,592,2,4,54478,37138,1,11,25,4160,4158728225,1538999205,false,61,337575662,Asia Pro League
816,4046,0,364,209,96,787,15,0,32948,823,4,7,40589,32948,2,11,25,3719,4930387223,1564278597,false,61,86738694,DOTA Summit 10
814,5984,0,308,209,89,384,14,0,24985,766,4,2,18789,24985,1,5,25,2081,3975833709,1530103450,true,61,468599935,2017 Mars Dota 2 League
813,9880,0,331,222,79,366,10,0,25993,703,13,3,30658,25993,1,11,25,2321,4896517067,1562815866,true,61,139822354,The International 2019
811,3735,7.2914,346,276,110,438,10,0,24665,574,8,6,30782,24665,1,2,26,2508,5258527975,1582525491,false,61,293950128,Blue Flame Cup
810,18186,0,380,245,114,558,9,0,22896,708,18,2,25898,22896,1,15,27,2662,5199233800,1579185439,true,61,906941247,Moon Studio Winter Tournaments
810,11857,0,351,243,91,425,9,0,19010,679,4,5,28668,19010,1,3,25,2136,5560006704,1596977974,false,61,176425791,YouTube SIVVIT - Big Russian Show
805,2676,0,256,160,76,275,11,0,27422,661,15,5,27217,27422,1,7,24,2036,4999832469,1567322963,true,61,377420354,Asian DOTA2 Gold Occupation Invitational Competition S3
805,2118,22.4064,354,206,104,514,4,0,12103,681,2,5,27277,12103,2,4,25,2725,5044985068,1569683978,false,61,171597637,ESL One Hamburg 2019 powered by Intel
804,18051,0,378,247,112,639,11,0,31504,722,3,2,24335,31504,1,12,28,3096,5386961174,1588195938,true,61,195001460,WePlay! Pushka League
804,12089,25.0793,383,259,97,509,6,0,16536,799,0,2,22423,16536,1,6,25,2514,5085745215,1572073478,true,61,196493853,中国DOTA2职业联赛
